soil_moisture,soil_temperature,air_temperature,air_humidity,wind_speed,wind_direction,irrigation_class,irrigation_label
52.7,24.4,25.2,47.6,8.7,349.7,0,NO IRRIGATION
36.4,26.8,30.7,29.7,21.5,349.6,2,MEDIUM IRRIGATION
63.8,20.2,23.9,81.1,11.7,66.7,0,NO IRRIGATION
72.7,17.1,20.8,84.0,4.7,54.9,0,NO IRRIGATION
58.0,12.0,14.4,79.9,5.0,312.5,0,NO IRRIGATION
71.6,16.7,18.4,82.1,4.0,244.1,0,NO IRRIGATION
74.0,22.9,25.7,85.2,11.7,111.0,0,NO IRRIGATION
50.6,29.1,30.8,26.9,13.8,25.2,1,LOW IRRIGATION
80.6,22.0,23.5,83.2,5.1,198.0,0,NO IRRIGATION
49.0,12.0,12.6,74.4,11.6,123.5,0,NO IRRIGATION
24.9,40.2,39.7,23.6,10.0,309.0,2,MEDIUM IRRIGATION
29.2,32.2,34.8,27.5,8.1,39.7,2,MEDIUM IRRIGATION
27.7,26.6,27.9,49.0,1.4,44.7,2,MEDIUM IRRIGATION
57.0,16.2,16.1,81.3,2.4,343.0,0,NO IRRIGATION
26.5,24.9,26.3,62.1,6.9,345.5,2,MEDIUM IRRIGATION
24.8,32.2,35.2,42.2,9.0,314.7,3,HIGH IRRIGATION
49.8,23.5,24.9,40.1,9.2,184.7,1,LOW IRRIGATION
66.8,20.6,22.3,81.5,9.8,231.1,0,NO IRRIGATION
39.8,30.4,32.0,18.1,14.8,268.5,2,MEDIUM IRRIGATION
68.9,22.6,24.0,86.4,11.9,303.8,0,NO IRRIGATION
26.6,38.9,37.6,24.6,32.1,1.0,3,HIGH IRRIGATION
68.1,22.1,24.0,83.1,2.9,119.6,0,NO IRRIGATION
71.0,12.1,13.3,84.4,2.0,240.0,0,NO IRRIGATION
27.2,33.4,33.7,23.0,7.3,15.9,3,HIGH IRRIGATION
83.1,24.0,26.7,87.9,3.3,172.9,0,NO IRRIGATION
44.6,33.7,36.5,25.1,12.5,110.1,2,MEDIUM IRRIGATION
42.0,18.5,17.2,85.2,7.0,324.8,1,LOW IRRIGATION
21.8,36.5,38.2,26.7,9.5,303.4,3,HIGH IRRIGATION
29.0,31.7,34.4,47.3,12.5,58.0,2,MEDIUM IRRIGATION
74.5,24.2,27.5,89.3,9.2,100.4,0,NO IRRIGATION
74.4,14.1,13.0,79.8,2.5,311.1,0,NO IRRIGATION
36.0,31.8,32.0,20.4,5.3,173.6,2,MEDIUM IRRIGATION
32.3,23.1,25.5,55.3,16.1,224.2,2,MEDIUM IRRIGATION
15.8,31.2,36.6,33.9,9.1,168.2,3,HIGH IRRIGATION
67.6,23.5,25.0,87.2,22.9,269.9,0,NO IRRIGATION
39.6,24.4,28.1,44.3,5.4,130.2,1,LOW IRRIGATION
30.0,38.7,41.1,36.3,8.5,322.9,2,MEDIUM IRRIGATION
56.5,28.0,29.8,59.4,1.0,213.2,0,NO IRRIGATION
77.8,19.1,21.3,76.5,3.4,205.2,0,NO IRRIGATION
76.2,21.6,24.2,79.8,3.0,48.2,0,NO IRRIGATION
58.5,18.8,19.0,54.9,3.6,128.8,0,NO IRRIGATION
41.7,17.6,16.8,72.2,0.5,349.4,1,LOW IRRIGATION
18.2,38.2,37.1,9.3,23.1,174.6,3,HIGH IRRIGATION
17.5,27.0,28.6,29.0,6.8,48.1,3,HIGH IRRIGATION
86.5,24.7,27.6,79.5,8.8,237.6,0,NO IRRIGATION
41.6,19.0,20.6,54.7,8.1,330.2,1,LOW IRRIGATION
43.2,32.2,34.9,19.1,5.0,179.8,1,LOW IRRIGATION
46.1,29.8,32.0,28.3,16.9,261.8,2,MEDIUM IRRIGATION
21.3,33.3,33.6,44.6,5.6,245.2,3,HIGH IRRIGATION
67.5,22.5,23.8,86.1,8.8,195.9,0,NO IRRIGATION
43.6,26.0,25.5,60.3,9.5,117.9,1,LOW IRRIGATION
30.2,23.0,23.8,54.7,9.6,279.7,2,MEDIUM IRRIGATION
27.0,38.5,40.4,9.6,10.5,226.9,2,MEDIUM IRRIGATION
29.8,25.0,26.8,38.0,6.6,22.0,2,MEDIUM IRRIGATION
61.3,24.2,25.2,48.1,12.6,279.0,0,NO IRRIGATION
41.3,17.2,19.3,77.7,11.7,140.6,1,LOW IRRIGATION
60.6,19.0,22.0,80.9,6.9,291.7,0,NO IRRIGATION
79.2,16.5,21.4,81.4,9.3,129.0,0,NO IRRIGATION
8.5,40.0,38.9,27.7,11.8,144.5,3,HIGH IRRIGATION
55.4,19.6,19.3,89.0,4.2,212.0,0,NO IRRIGATION
53.1,12.0,12.3,75.4,13.8,170.2,0,NO IRRIGATION
20.1,38.5,40.5,28.4,14.4,317.8,3,HIGH IRRIGATION
26.6,26.7,27.6,62.4,5.3,0.2,2,MEDIUM IRRIGATION
21.7,33.9,36.4,29.3,3.6,162.0,3,HIGH IRRIGATION
60.9,25.6,26.6,51.5,6.8,14.9,0,NO IRRIGATION
55.5,19.9,21.4,70.2,3.2,167.1,0,NO IRRIGATION
16.3,33.3,34.3,35.3,6.2,329.9,3,HIGH IRRIGATION
53.2,18.4,19.6,81.5,2.9,247.6,0,NO IRRIGATION
16.6,32.6,31.4,28.7,21.1,84.2,3,HIGH IRRIGATION
34.5,25.3,26.8,53.2,2.8,210.9,2,MEDIUM IRRIGATION
71.1,14.8,14.1,88.2,8.1,164.2,0,NO IRRIGATION
9.1,34.7,36.1,35.0,7.4,335.7,3,HIGH IRRIGATION
29.0,36.8,35.4,21.9,20.6,3.3,2,MEDIUM IRRIGATION
66.3,23.9,26.0,38.0,3.4,120.8,0,NO IRRIGATION
42.5,19.3,21.7,44.5,3.0,260.3,1,LOW IRRIGATION
57.6,17.0,17.9,69.9,7.5,266.0,0,NO IRRIGATION
63.0,22.4,25.1,96.6,7.3,227.7,0,NO IRRIGATION
40.4,30.7,32.7,24.1,7.4,330.3,1,LOW IRRIGATION
69.1,20.3,21.1,69.5,5.4,274.2,0,NO IRRIGATION
21.5,28.2,26.7,31.6,24.4,191.1,3,HIGH IRRIGATION
49.9,32.1,36.3,37.6,8.7,224.1,1,LOW IRRIGATION
30.1,21.7,23.3,48.1,1.7,244.4,1,LOW IRRIGATION
27.3,24.2,27.7,47.7,3.8,263.5,2,MEDIUM IRRIGATION
30.5,40.8,38.7,14.9,30.5,31.6,3,HIGH IRRIGATION
72.5,16.9,17.6,77.8,1.2,292.0,0,NO IRRIGATION
26.8,22.4,21.2,66.6,2.3,161.7,2,MEDIUM IRRIGATION
29.3,29.8,34.2,45.3,2.5,8.8,2,MEDIUM IRRIGATION
52.5,20.9,20.8,40.9,5.1,119.8,1,LOW IRRIGATION
15.0,34.0,36.2,21.1,11.3,41.3,3,HIGH IRRIGATION
12.3,29.6,32.6,29.8,33.6,90.2,3,HIGH IRRIGATION
33.9,23.8,26.6,34.3,12.4,344.7,2,MEDIUM IRRIGATION
44.0,32.3,37.2,42.8,7.3,293.6,1,LOW IRRIGATION
49.0,25.8,26.9,38.0,6.1,49.6,1,LOW IRRIGATION
21.2,33.5,38.9,37.3,11.3,225.9,3,HIGH IRRIGATION
49.8,22.6,24.9,65.8,4.2,244.3,0,NO IRRIGATION
66.8,21.8,25.1,88.2,3.9,77.3,0,NO IRRIGATION
18.2,34.8,37.3,28.9,6.5,290.1,3,HIGH IRRIGATION
62.6,22.6,24.5,50.5,4.8,333.9,0,NO IRRIGATION
28.3,35.4,37.4,27.7,3.9,346.3,2,MEDIUM IRRIGATION
79.9,18.2,22.6,99.0,11.1,48.8,0,NO IRRIGATION
36.7,16.7,16.4,84.9,6.4,64.9,1,LOW IRRIGATION
33.7,31.5,34.4,30.3,15.1,38.0,2,MEDIUM IRRIGATION
42.8,12.2,13.2,80.3,0.8,212.4,0,NO IRRIGATION
43.8,39.4,41.1,31.3,18.3,163.3,2,MEDIUM IRRIGATION
21.9,25.8,26.0,38.5,2.4,337.4,2,MEDIUM IRRIGATION
31.8,30.6,31.8,30.1,3.1,219.9,2,MEDIUM IRRIGATION
40.9,35.2,36.4,36.9,4.6,119.2,2,MEDIUM IRRIGATION
20.1,43.1,41.9,8.0,33.1,320.8,3,HIGH IRRIGATION
84.2,18.7,21.7,85.0,1.3,354.9,0,NO IRRIGATION
36.6,32.3,36.4,33.6,11.0,100.6,2,MEDIUM IRRIGATION
65.5,20.9,23.7,41.1,5.0,346.1,0,NO IRRIGATION
22.3,24.2,28.0,31.7,21.3,345.6,3,HIGH IRRIGATION
38.1,37.3,34.0,17.5,17.6,175.0,2,MEDIUM IRRIGATION
71.0,15.8,16.7,84.1,0.8,314.1,0,NO IRRIGATION
65.5,24.3,27.7,77.4,6.0,187.1,0,NO IRRIGATION
67.0,18.5,21.8,85.4,4.6,125.5,0,NO IRRIGATION
26.9,30.4,30.8,27.0,8.7,23.0,2,MEDIUM IRRIGATION
10.3,38.8,36.8,15.2,19.2,313.7,3,HIGH IRRIGATION
77.6,16.4,19.6,71.3,4.2,202.0,0,NO IRRIGATION
22.9,29.7,27.8,32.3,5.8,225.8,3,HIGH IRRIGATION
53.7,16.5,17.4,69.5,7.4,157.0,0,NO IRRIGATION
39.7,26.6,27.8,46.0,5.5,227.1,2,MEDIUM IRRIGATION
61.8,13.9,15.3,81.7,0.5,11.6,0,NO IRRIGATION
32.2,28.8,30.5,40.3,5.2,113.7,2,MEDIUM IRRIGATION
12.6,28.0,29.7,33.0,24.7,134.1,3,HIGH IRRIGATION
33.5,31.1,35.8,42.2,7.6,356.7,2,MEDIUM IRRIGATION
27.3,41.6,40.3,16.8,6.1,332.0,2,MEDIUM IRRIGATION
15.6,26.0,28.3,32.2,10.4,19.8,3,HIGH IRRIGATION
38.2,25.6,27.2,58.9,1.0,256.4,1,LOW IRRIGATION
30.0,25.5,27.1,48.2,7.2,224.6,2,MEDIUM IRRIGATION
30.3,32.6,34.0,22.0,17.7,274.8,2,MEDIUM IRRIGATION
63.7,23.7,27.4,84.1,1.2,199.3,0,NO IRRIGATION
56.3,20.5,22.9,87.9,4.8,254.2,0,NO IRRIGATION
89.9,23.7,27.2,85.4,5.8,54.8,0,NO IRRIGATION
51.0,41.4,39.7,47.8,16.3,13.2,1,LOW IRRIGATION
14.3,39.1,40.1,22.2,20.8,52.7,3,HIGH IRRIGATION
29.9,32.5,34.4,37.5,2.0,152.1,3,HIGH IRRIGATION
46.5,22.3,25.0,44.9,12.3,328.8,1,LOW IRRIGATION
25.4,25.9,26.0,37.3,6.6,147.9,2,MEDIUM IRRIGATION
45.1,15.5,16.4,70.6,0.5,34.7,0,NO IRRIGATION
24.9,31.8,35.2,32.0,7.8,222.1,2,MEDIUM IRRIGATION
31.2,24.0,23.9,64.0,22.0,232.7,2,MEDIUM IRRIGATION
25.5,36.0,34.0,20.8,9.0,264.3,3,HIGH IRRIGATION
38.9,34.7,34.0,10.3,9.4,113.5,2,MEDIUM IRRIGATION
26.5,38.9,40.6,22.7,45.0,118.8,3,HIGH IRRIGATION
35.1,37.1,37.6,35.0,9.7,127.7,2,MEDIUM IRRIGATION
12.5,34.9,34.1,21.2,24.9,250.3,3,HIGH IRRIGATION
35.1,37.6,39.5,13.9,17.1,246.0,3,HIGH IRRIGATION
44.5,29.1,32.3,27.9,5.4,270.7,1,LOW IRRIGATION
37.6,24.4,26.2,45.9,9.2,5.0,1,LOW IRRIGATION
42.5,21.9,24.0,76.9,3.7,225.8,1,LOW IRRIGATION
27.9,21.1,24.2,40.0,1.9,274.7,2,MEDIUM IRRIGATION
62.1,21.5,24.0,83.4,8.5,251.0,0,NO IRRIGATION
53.8,12.7,13.2,84.7,6.3,284.6,0,NO IRRIGATION
35.7,41.5,41.8,19.2,29.8,205.9,2,MEDIUM IRRIGATION
61.1,19.5,22.8,73.6,10.8,153.3,0,NO IRRIGATION
55.2,12.9,13.1,72.0,8.4,169.7,0,NO IRRIGATION
45.9,12.0,10.6,76.7,1.3,29.4,0,NO IRRIGATION
34.9,33.6,35.6,25.1,6.3,207.7,2,MEDIUM IRRIGATION
14.5,30.3,29.6,34.0,9.7,124.8,3,HIGH IRRIGATION
28.8,26.2,26.0,29.4,14.3,85.1,2,MEDIUM IRRIGATION
86.0,24.3,26.9,83.3,7.4,210.1,0,NO IRRIGATION
24.5,42.9,42.6,20.8,16.5,293.8,3,HIGH IRRIGATION
36.7,29.2,32.7,32.4,6.4,59.1,2,MEDIUM IRRIGATION
55.2,20.5,22.5,47.5,5.5,90.5,0,NO IRRIGATION
64.6,22.0,23.5,69.8,10.2,232.4,0,NO IRRIGATION
87.5,18.2,21.0,93.6,8.4,258.2,0,NO IRRIGATION
35.1,40.6,39.7,17.5,6.0,93.5,2,MEDIUM IRRIGATION
43.2,21.4,21.9,82.9,3.8,15.0,1,LOW IRRIGATION
36.8,24.3,26.5,28.9,20.9,180.2,2,MEDIUM IRRIGATION
45.2,12.0,12.4,87.3,3.9,163.6,0,NO IRRIGATION
37.0,17.8,19.8,82.3,0.5,346.4,1,LOW IRRIGATION
37.1,26.5,27.5,52.7,8.1,344.8,2,MEDIUM IRRIGATION
47.6,25.1,25.6,53.9,3.0,221.1,1,LOW IRRIGATION
65.6,22.8,26.7,48.4,5.2,359.0,0,NO IRRIGATION
38.7,27.6,30.2,47.1,1.5,288.1,1,LOW IRRIGATION
65.1,26.7,27.4,65.2,3.9,96.9,0,NO IRRIGATION
16.0,26.1,27.2,17.3,8.0,329.0,3,HIGH IRRIGATION
36.1,20.7,22.7,48.0,13.9,151.1,1,LOW IRRIGATION
72.0,26.7,30.4,91.5,5.3,37.4,0,NO IRRIGATION
8.8,35.6,34.0,23.6,23.4,50.8,3,HIGH IRRIGATION
48.3,26.4,26.0,28.9,13.3,339.3,1,LOW IRRIGATION
35.9,21.5,22.8,56.8,8.2,227.1,1,LOW IRRIGATION
34.2,35.9,37.8,37.5,10.9,183.5,2,MEDIUM IRRIGATION
22.9,37.9,40.7,37.9,14.4,263.6,3,HIGH IRRIGATION
56.2,21.3,20.8,43.8,4.4,307.2,0,NO IRRIGATION
21.9,40.6,38.7,8.0,15.2,162.1,3,HIGH IRRIGATION
34.4,44.3,46.3,21.3,13.2,280.5,2,MEDIUM IRRIGATION
58.6,18.1,18.6,81.9,0.8,284.5,0,NO IRRIGATION
29.8,24.5,26.0,13.1,14.2,61.3,2,MEDIUM IRRIGATION
40.5,26.6,26.6,41.5,12.4,17.1,1,LOW IRRIGATION
59.9,17.2,18.9,85.1,3.2,128.6,0,NO IRRIGATION
25.3,41.4,40.4,12.5,6.4,202.4,3,HIGH IRRIGATION
75.6,17.1,18.0,86.9,2.2,303.0,0,NO IRRIGATION
43.0,24.7,26.3,52.4,8.5,358.1,1,LOW IRRIGATION
49.4,37.2,37.8,34.5,14.4,133.6,1,LOW IRRIGATION
38.7,40.0,40.9,25.1,14.2,306.9,2,MEDIUM IRRIGATION
18.7,39.7,38.3,27.1,10.7,57.5,3,HIGH IRRIGATION
16.5,34.0,34.0,18.6,12.0,167.8,3,HIGH IRRIGATION
53.1,29.9,32.0,42.6,1.8,54.6,1,LOW IRRIGATION
11.5,34.1,34.0,26.7,18.1,81.4,3,HIGH IRRIGATION
22.4,31.6,35.2,28.9,8.4,175.5,3,HIGH IRRIGATION
38.5,19.9,22.3,77.9,2.3,269.0,1,LOW IRRIGATION
83.2,19.9,24.7,93.1,14.2,13.6,0,NO IRRIGATION
48.4,18.2,19.3,87.8,7.1,54.4,0,NO IRRIGATION
29.1,26.2,27.8,47.6,2.3,31.4,2,MEDIUM IRRIGATION
68.0,18.5,21.4,80.6,15.2,302.6,0,NO IRRIGATION
63.7,22.0,26.2,83.5,10.9,237.7,0,NO IRRIGATION
54.3,26.2,27.3,38.0,6.4,50.1,0,NO IRRIGATION
42.9,33.4,34.9,36.0,14.9,78.4,2,MEDIUM IRRIGATION
36.7,42.0,44.0,33.6,17.4,229.0,2,MEDIUM IRRIGATION
31.5,30.8,31.4,46.0,21.3,229.2,2,MEDIUM IRRIGATION
34.0,22.5,24.4,61.1,2.1,139.4,1,LOW IRRIGATION
38.4,35.5,34.3,16.6,10.0,62.6,2,MEDIUM IRRIGATION
14.8,39.6,39.5,23.9,8.2,291.1,3,HIGH IRRIGATION
9.7,35.2,35.6,31.9,7.1,20.5,3,HIGH IRRIGATION
65.8,12.9,12.5,62.0,7.3,67.4,0,NO IRRIGATION
71.9,20.7,21.3,86.5,20.7,345.9,0,NO IRRIGATION
56.2,22.4,23.8,55.9,3.5,329.3,0,NO IRRIGATION
40.3,25.6,27.7,52.4,4.6,64.6,1,LOW IRRIGATION
37.4,38.8,39.4,19.6,35.9,263.2,2,MEDIUM IRRIGATION
38.4,31.7,32.4,29.1,18.5,257.0,2,MEDIUM IRRIGATION
80.3,21.7,24.3,94.6,15.1,164.4,0,NO IRRIGATION
41.0,35.8,38.1,25.2,2.0,24.4,2,MEDIUM IRRIGATION
29.7,41.9,41.3,8.8,6.0,84.8,3,HIGH IRRIGATION
67.9,20.2,23.5,55.4,10.0,45.0,0,NO IRRIGATION
33.1,37.5,36.1,19.3,10.1,232.5,2,MEDIUM IRRIGATION
57.6,27.3,27.2,59.3,15.6,94.7,0,NO IRRIGATION
40.7,25.1,27.3,59.0,2.1,181.6,1,LOW IRRIGATION
18.5,41.3,39.6,17.8,23.8,270.1,3,HIGH IRRIGATION
24.7,45.6,47.8,8.0,10.1,277.4,3,HIGH IRRIGATION
40.0,40.8,40.2,14.0,6.1,69.3,2,MEDIUM IRRIGATION
41.4,20.1,22.6,71.9,11.6,142.3,1,LOW IRRIGATION
44.2,24.5,25.3,38.0,12.1,149.5,1,LOW IRRIGATION
70.6,18.2,19.4,88.2,1.9,69.9,0,NO IRRIGATION
63.4,19.9,21.3,50.2,3.7,97.4,0,NO IRRIGATION
43.8,28.6,30.0,61.9,2.7,162.1,1,LOW IRRIGATION
11.9,37.6,37.4,21.0,16.8,243.2,3,HIGH IRRIGATION
61.0,18.9,19.4,82.4,1.2,9.5,0,NO IRRIGATION
26.2,26.2,31.2,38.6,8.5,129.6,2,MEDIUM IRRIGATION
84.9,16.6,18.2,88.8,1.8,275.8,0,NO IRRIGATION
68.5,17.0,19.0,78.0,4.3,35.1,0,NO IRRIGATION
66.1,27.5,28.2,52.7,13.4,297.2,0,NO IRRIGATION
32.1,27.4,28.4,53.7,3.5,231.6,2,MEDIUM IRRIGATION
40.3,26.7,28.0,52.0,10.6,274.4,1,LOW IRRIGATION
34.9,33.3,34.6,24.7,15.1,93.1,2,MEDIUM IRRIGATION
35.5,24.2,24.8,48.7,5.8,64.2,1,LOW IRRIGATION
40.0,30.0,32.0,54.5,22.0,66.4,2,MEDIUM IRRIGATION
38.0,30.1,32.2,34.5,10.7,194.1,2,MEDIUM IRRIGATION
43.2,18.1,19.0,78.6,4.8,280.8,1,LOW IRRIGATION
8.1,42.4,42.8,14.2,19.9,273.2,3,HIGH IRRIGATION
60.8,19.6,21.8,84.3,1.0,263.1,0,NO IRRIGATION
28.5,21.8,23.3,55.0,4.8,37.7,2,MEDIUM IRRIGATION
65.0,20.4,24.9,56.0,22.0,318.3,0,NO IRRIGATION
42.4,29.9,29.9,36.9,6.8,139.2,1,LOW IRRIGATION
43.7,30.9,34.4,29.5,22.2,99.5,2,MEDIUM IRRIGATION
46.9,13.0,13.8,85.6,11.2,247.8,1,LOW IRRIGATION
38.0,37.9,41.7,33.5,8.0,194.8,2,MEDIUM IRRIGATION
80.8,23.1,25.8,75.0,8.5,105.6,0,NO IRRIGATION
40.3,19.9,20.2,78.7,9.8,187.6,1,LOW IRRIGATION
42.7,30.0,30.9,47.6,3.2,124.8,1,LOW IRRIGATION
53.0,28.4,29.6,60.3,1.0,162.1,0,NO IRRIGATION
45.3,30.1,33.3,30.5,18.8,245.7,1,LOW IRRIGATION
18.8,33.1,31.3,27.3,13.1,238.9,3,HIGH IRRIGATION
29.9,27.2,27.7,36.9,7.6,332.9,2,MEDIUM IRRIGATION
18.9,45.6,45.6,33.2,15.7,149.3,3,HIGH IRRIGATION
66.0,25.9,27.3,58.2,13.9,316.4,0,NO IRRIGATION
64.0,23.2,24.8,48.1,2.2,346.2,0,NO IRRIGATION
43.5,29.4,31.0,43.5,4.7,135.1,1,LOW IRRIGATION
25.0,35.0,39.4,34.5,13.6,257.9,3,HIGH IRRIGATION
29.3,31.1,30.1,33.3,19.8,176.3,2,MEDIUM IRRIGATION
13.0,26.5,30.2,31.8,5.2,293.1,3,HIGH IRRIGATION
13.1,31.9,35.6,23.8,9.3,304.8,3,HIGH IRRIGATION
68.0,14.4,17.4,75.7,6.5,321.5,0,NO IRRIGATION
42.5,13.4,15.7,87.3,0.7,151.4,0,NO IRRIGATION
39.5,20.8,22.5,72.4,2.6,258.5,0,NO IRRIGATION
49.0,29.1,29.3,42.6,3.3,250.0,1,LOW IRRIGATION
39.8,18.0,19.0,58.9,1.1,318.3,1,LOW IRRIGATION
57.3,21.0,22.6,64.5,3.7,158.7,0,NO IRRIGATION
28.8,36.6,40.0,12.0,15.9,297.2,3,HIGH IRRIGATION
47.4,25.9,27.2,41.1,16.5,183.4,1,LOW IRRIGATION
71.5,17.9,18.7,80.4,2.3,293.0,0,NO IRRIGATION
58.3,26.3,29.1,55.6,10.0,344.7,0,NO IRRIGATION
30.4,30.4,31.7,37.6,3.0,290.0,2,MEDIUM IRRIGATION
88.8,22.9,26.4,85.2,21.9,3.2,0,NO IRRIGATION
12.2,42.1,43.0,21.8,29.7,12.2,3,HIGH IRRIGATION
34.1,38.0,39.6,20.0,15.9,200.9,2,MEDIUM IRRIGATION
45.3,16.2,16.8,83.8,0.5,265.4,1,LOW IRRIGATION
40.9,23.7,26.2,51.9,5.6,136.9,1,LOW IRRIGATION
40.1,32.5,37.2,42.7,2.7,203.7,1,LOW IRRIGATION
51.5,23.6,24.2,53.4,2.3,215.4,0,NO IRRIGATION
36.7,23.4,25.9,47.7,5.2,259.2,1,LOW IRRIGATION
39.2,23.1,24.3,45.3,1.0,191.1,1,LOW IRRIGATION
75.7,21.9,21.4,96.0,0.5,340.6,0,NO IRRIGATION
35.7,17.6,17.9,83.8,2.8,112.7,1,LOW IRRIGATION
74.1,17.7,21.0,92.9,9.2,26.2,0,NO IRRIGATION
40.3,28.8,29.2,59.9,1.2,83.9,1,LOW IRRIGATION
38.8,22.0,23.2,43.3,18.8,154.8,2,MEDIUM IRRIGATION
86.4,19.3,22.7,84.7,5.9,55.8,0,NO IRRIGATION
34.4,27.8,32.3,26.4,10.0,333.1,2,MEDIUM IRRIGATION
54.9,28.9,30.5,53.1,1.8,137.9,0,NO IRRIGATION
36.9,33.9,37.4,32.5,26.8,200.4,2,MEDIUM IRRIGATION
40.2,31.3,31.4,31.7,8.6,97.7,2,MEDIUM IRRIGATION
15.8,40.1,40.2,26.6,15.4,30.4,3,HIGH IRRIGATION
57.6,21.6,23.1,54.3,4.0,34.2,0,NO IRRIGATION
15.5,33.7,35.5,42.3,11.7,23.2,3,HIGH IRRIGATION
64.1,26.6,27.5,50.1,4.1,154.0,0,NO IRRIGATION
58.6,22.5,24.2,75.2,15.0,237.4,0,NO IRRIGATION
58.4,15.7,16.2,72.6,0.7,141.3,0,NO IRRIGATION
49.7,30.0,33.1,25.1,5.5,73.6,1,LOW IRRIGATION
56.8,18.7,18.2,74.1,1.0,182.1,0,NO IRRIGATION
15.7,36.0,35.9,16.4,9.3,104.3,3,HIGH IRRIGATION
75.3,22.0,24.0,78.0,3.1,298.8,0,NO IRRIGATION
66.8,24.0,24.7,41.4,4.5,308.9,0,NO IRRIGATION
12.4,34.5,34.2,37.3,10.0,236.4,3,HIGH IRRIGATION
60.2,20.0,21.3,84.9,1.4,140.8,0,NO IRRIGATION
37.5,22.5,24.2,51.6,1.0,257.4,1,LOW IRRIGATION
49.2,15.6,16.1,78.5,11.8,179.2,0,NO IRRIGATION
16.6,43.5,44.1,18.1,6.2,73.1,3,HIGH IRRIGATION
30.5,38.1,41.0,26.7,11.0,356.2,3,HIGH IRRIGATION
35.9,38.4,39.6,17.0,16.3,193.2,2,MEDIUM IRRIGATION
19.0,28.2,30.2,46.9,3.3,212.1,3,HIGH IRRIGATION
45.5,29.4,31.5,41.8,16.2,342.9,2,MEDIUM IRRIGATION
61.3,20.5,22.7,85.5,1.0,182.9,0,NO IRRIGATION
52.6,25.4,25.9,56.8,6.6,21.9,0,NO IRRIGATION
47.6,22.0,22.6,80.0,6.6,87.4,1,LOW IRRIGATION
59.2,15.4,16.6,79.3,3.1,180.9,0,NO IRRIGATION
62.0,21.7,25.6,91.8,3.3,213.7,0,NO IRRIGATION
40.0,26.0,29.0,33.1,12.0,241.4,1,LOW IRRIGATION
29.7,21.5,20.7,47.3,3.9,263.7,2,MEDIUM IRRIGATION
43.8,32.3,34.4,18.3,7.0,210.7,2,MEDIUM IRRIGATION
28.9,35.8,41.3,33.7,6.6,347.0,2,MEDIUM IRRIGATION
49.7,23.4,24.8,40.8,3.1,174.3,1,LOW IRRIGATION
38.8,13.7,12.8,77.0,0.8,342.1,1,LOW IRRIGATION
9.6,33.1,34.0,20.4,15.2,355.9,3,HIGH IRRIGATION
48.1,32.8,37.5,27.6,8.7,4.7,1,LOW IRRIGATION
32.9,27.7,26.5,45.3,7.3,68.7,2,MEDIUM IRRIGATION
38.9,26.2,28.3,28.8,3.6,173.2,2,MEDIUM IRRIGATION
33.4,26.5,26.1,57.6,2.1,167.6,2,MEDIUM IRRIGATION
82.4,23.6,26.2,92.6,7.8,155.1,0,NO IRRIGATION
55.7,22.7,25.9,47.8,13.6,148.4,1,LOW IRRIGATION
77.2,18.1,20.9,81.6,5.6,246.4,0,NO IRRIGATION
36.4,18.4,20.2,82.1,5.0,287.8,1,LOW IRRIGATION
56.6,14.4,16.0,87.8,3.3,234.0,0,NO IRRIGATION
58.1,13.7,14.5,75.8,2.5,295.4,0,NO IRRIGATION
23.5,32.3,32.5,34.7,11.9,304.0,3,HIGH IRRIGATION
50.2,14.8,14.4,82.7,1.6,80.7,0,NO IRRIGATION
59.5,23.0,26.6,92.8,9.3,359.0,0,NO IRRIGATION
60.3,23.8,23.1,48.8,10.2,20.4,0,NO IRRIGATION
23.4,36.0,37.9,30.0,19.5,262.6,3,HIGH IRRIGATION
15.0,31.0,31.3,19.9,6.3,266.8,3,HIGH IRRIGATION
23.1,35.0,34.0,19.0,7.6,61.3,3,HIGH IRRIGATION
14.4,44.6,45.1,20.1,20.7,297.0,3,HIGH IRRIGATION
61.0,20.5,19.3,81.8,2.2,324.9,0,NO IRRIGATION
63.6,25.2,27.5,46.0,11.4,120.9,0,NO IRRIGATION
18.6,43.0,41.9,23.2,20.8,54.7,3,HIGH IRRIGATION
44.7,37.0,38.3,38.8,6.8,232.9,2,MEDIUM IRRIGATION
42.2,25.0,26.2,58.8,3.6,22.1,1,LOW IRRIGATION
69.5,20.9,23.7,86.0,9.0,169.0,0,NO IRRIGATION
48.8,17.3,19.1,73.1,11.9,309.8,1,LOW IRRIGATION
37.7,14.5,15.2,68.8,1.7,47.0,1,LOW IRRIGATION
35.8,14.5,16.5,78.9,1.2,41.7,1,LOW IRRIGATION
77.6,13.7,14.1,81.4,3.7,139.2,0,NO IRRIGATION
55.5,17.9,18.7,74.5,0.5,211.1,0,NO IRRIGATION
36.9,12.3,12.0,79.6,3.6,300.8,1,LOW IRRIGATION
60.1,26.7,27.7,52.0,4.5,339.4,0,NO IRRIGATION
37.9,23.6,24.7,43.1,3.1,60.1,1,LOW IRRIGATION
58.7,21.2,24.9,87.1,4.4,101.1,0,NO IRRIGATION
21.0,23.4,26.6,22.8,6.6,170.5,2,MEDIUM IRRIGATION
38.3,31.7,32.0,29.1,9.3,56.9,2,MEDIUM IRRIGATION
37.5,31.0,29.7,43.3,8.3,68.5,2,MEDIUM IRRIGATION
